Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|21/01/2025|Vente|99500,00||||B070|LA CROIX|1240|DOMPIERRE-SUR-VEYLE|01|145||F|1564||||||||||||0||||||AB||600
|||||||000001|16/01/2025|Vente|1,00||||B147|SOUS LA CORRIERE|1250|SIMANDRE-SUR-SURAN|01|408||C|1388||||||||||||0||||||T||11
|||||||000001|10/01/2025|Vente|110000,00|55||RUE|0320|LAFAYETTE|1200|VALSERHONE|01|33||AL|403||17||5||6||7||||4|4|Local industriel. commercial ou assimilé||113|0|||
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|6||||||||||||0||||||BS||8895
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|8||||||||||||0||||||P||1765
|||||||000001|03/01/2025|Vente|4869,00||||B197|VERDANT|1320|CHALAMONT|01|74||A|9||||||||||||0||||||T||7290
|||||||000001|03/01/2025|Vente|4869,00||||B025|LES CARRY|1320|SAINT-NIZIER-LE-DESERT|01|381||C|197||||||||||||0||||||P||5084
|||||||000001|23/01/2025|Vente|35000,00|2||RUE|0245|GERMAINE TILLION|1630|ST-GENIS-POUILLY|01|354||AW|104||375||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|848||||||||||||0||||||T||15850
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1049||||||||||||0||||||S||1986
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1050||||||||||||0||||||S||128
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1051||||||||||||0||||||S||40
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1052||||||||||||0||||||S||43
|||||||000001|17/01/2025|Vente|1,00||||B011|GRAND ETANG DE SERVAS|1960|SERVAS|01|405||C|1066||||||||||||0||||||T||7505
|||||||000001|07/01/2025|Vente|59200,00|3|T|PL|0125|DE L HOTEL DE VILLE|1100|BELLIGNAT|01|31||AA|403||26||75|34,61|||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|59200,00|3|T|PL|0125|DE L HOTEL DE VILLE|1100|BELLIGNAT|01|31||AA|403||26||75|34,61|||||||2|2|Appartement||34|1|||
|||||||000001|17/01/2025|Vente|494000,00|8|B|LOT|A027|LES HAUTS DE MIONNAY|1390|MIONNAY|01|248||AE|84||||||||||||0|3|Dépendance||0|0|S||899
|||||||000001|17/01/2025|Vente|494000,00|8|B|LOT|A027|LES HAUTS DE MIONNAY|1390|MIONNAY|01|248||AE|84||||||||||||0|1|Maison||90|4|S||899
|||||||000001|09/01/2025|Vente|500,00||||B124|LES GOUILLES|1380|BAGE-DOMMARTIN|01|25||A|731||||||||||||0||||||T||2190
|||||||000001|16/01/2025|Vente|160000,00||||B264|OCHIAZ|1200|VALSERHONE|01|33|278|AA|346||||||||||||0||||||AB||822
|||||||000001|16/01/2025|Vente|160000,00||||B264|OCHIAZ|1200|VALSERHONE|01|33|278|AA|347||||||||||||0||||||AB||574
|||||||000001|16/01/2025|Vente|160000,00||||B278|SOUS LES EMILLYS|1200|VALSERHONE|01|33|278|ZC|380||||||||||||0||||||AB||60
|||||||000001|16/01/2025|Vente|160000,00||||B278|SOUS LES EMILLYS|1200|VALSERHONE|01|33|278|ZC|384||||||||||||0||||||AB||26
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||62||||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||90||||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||63||||||||||1||||||||
|||||||000001|22/01/2025|Vente en l'état futur d'achèvement|632000,00||||B160|LA TATE|1220|DIVONNE-LES-BAINS|01|143||AE|304||11|81,44|||||||||1||||||||
|||||||000001|02/01/2025|Vente|45000,00|||RUE|0685|RECAMIER|1300|BELLEY|01|34||AL|157||||||||||||0||||||S||85
|||||||000001|02/01/2025|Vente|45000,00|||RUE|0685|RECAMIER|1300|BELLEY|01|34||AL|158||||||||||||0||||||S||75
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|430||||||||||||0||||||S||226
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|452||||||||||||0||||||S||98
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|455||||||||||||0||||||S||45
|||||||000001|02/01/2025|Vente|45000,00|||PL|0840|DE LA VICTOIRE|1300|BELLEY|01|34||AL|457||||||||||||0||||||S||27
|||||||000001|10/01/2025|Vente|470706,00|315|H|RUE|0020|DES ARENES|1120|DAGNEUX|01|142||B|1140||||||||||||0|1|Maison||115|4|S||603
|||||||000001|10/01/2025|Vente|470706,00|315|H|RUE|0020|DES ARENES|1120|DAGNEUX|01|142||B|1140||||||||||||0|3|Dépendance||0|0|S||603
|||||||000001|10/01/2025|Vente|470706,00||||B027|LES GABETTES|1120|DAGNEUX|01|142||B|1141||||||||||||0||||||S||170
|||||||000002|02/01/2025|Vente|182500,00||||B111|VERIZIEU|1470|BRIORD|01|64||B|654||||||||||||0||||||S||125
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|1|Maison||47|2|S||641
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|3|Dépendance||0|0|S||641
|||||||000002|02/01/2025|Vente|182500,00|55||RUE|0027|CENTRALE|1470|BRIORD|01|64||B|1337||||||||||||0|1|Maison||96|4|S||641
|||||||000002|02/01/2025|Vente|182500,00||||B111|VERIZIEU|1470|BRIORD|01|64||B|1340||||||||||||0||||||P||358
|||||||000001|16/01/2025|Vente|80000,00|||||||REYRIEUX|01|322||ZM|453|2|||||||||||0||||||||
|||||||000001|03/01/2025|Vente|160000,00|7||RUE|0110|JEAN DARGAUD|1160|PONT-D AIN|01|304||AD|219||25|102,26|||||||||1|2|Appartement||100|4|||
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|57||||||||||||0||||||P||945
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|58||||||||||||0||||||P||315
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|59||||||||||||0||||||P||316
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|60||||||||||||0||||||P||880
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|61||||||||||||0||||||J||756
|||||||000001|16/01/2025|Vente|400000,00|5081||RTE|0080|DES DOMBES|1320|VILLETTE-SUR-AIN|01|449||AC|62||||||||||||0|1|Maison||80|4|S||700
|||||||000001|16/01/2025|Vente|400000,00|5081||RTE|0080|DES DOMBES|1320|VILLETTE-SUR-AIN|01|449||AC|62||||||||||||0|3|Dépendance||0|0|S||700
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|63||||||||||||0||||||P||1032
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|65||||||||||||0||||||P||1192
|||||||000001|16/01/2025|Vente|400000,00||||B047|SUR COTE|1320|VILLETTE-SUR-AIN|01|449||AC|66||||||||||||0||||||P||662
|||||||000001|21/01/2025|Vente|305000,00|84||RUE|0615|DU PRIEURE|1220|DIVONNE-LES-BAINS|01|143||AK|324||246||261||||||||2|2|Appartement||64|3|||
|||||||000001|21/01/2025|Vente|305000,00|84||RUE|0615|DU PRIEURE|1220|DIVONNE-LES-BAINS|01|143||AK|324||246||261||||||||2|3|Dépendance||0|0|||
|||||||000002|08/01/2025|Vente|270000,00||||B111|L ECARTELEE|1500|AMBERIEU-EN-BUGEY|01|4||BN|910||||||||||||0||||||AB||401
|||||||000002|08/01/2025|Vente|270000,00||||B111|L ECARTELEE|1500|AMBERIEU-EN-BUGEY|01|4||BN|914||||||||||||0||||||AB||355
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|2|Appartement||75|4|||
|||||||000001|17/01/2025|Vente|184540,89|7||ALL|0393|DES MESANGES|1200|VALSERHONE|01|33||AM|373||3|73,89|50||||||||2|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|40000,00||||B109|PETIT FAYET|1290|GRIEGES|01|179||C|2518||||||||||||0||||||T||4222
|||||||000001|22/01/2025|Vente|4029,60||||B020|CLOSURES DE LA POIRE|1570|VESINES|01|439||A|79||||||||||||0||||||P||1130
|||||||000001|22/01/2025|Vente|4029,60||||B018|CLOSURES BERNY|1570|VESINES|01|439||ZB|9||||||||||||0||||||P||6040
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|104||||||||||||0||||||P||5480
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|105||||||||||||0||||||P||3000
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|146||||||||||||0||||||P||1600
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|147||||||||||||0||||||P||3830
|||||||000001|22/01/2025|Vente|4029,60||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|148||||||||||||0||||||P||12500
|||||||000001|22/01/2025|Vente|1615,15||||B018|CLOSURES BERNY|1570|VESINES|01|439||ZB|10||||||||||||0||||||P||5400
|||||||000001|22/01/2025|Vente|1615,15||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|145||||||||||||0||||||P||8060
|||||||000001|22/01/2025|Vente|1942,80||||B005|BOIS CADOT|1570|VESINES|01|439||A|636||||||||||||0||||||P||2990
|||||||000001|22/01/2025|Vente|1942,80||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|123||||||||||||0||||||P||1390
|||||||000001|22/01/2025|Vente|1942,80||||B036|LE GRAND MOLLARD|1570|VESINES|01|439||ZB|124||||||||||||0||||||P||11810
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|3|Dépendance||0|0|S||185
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|1|Maison||73|4|S||185
|||||||000001|07/01/2025|Vente|200000,00|79||RTE|0030|DE LA CHAPELLE|1170|VESANCY|01|436||B|172||||||||||||0|3|Dépendance||0|0|S||185
|||||||000001|13/01/2025|Vente|398300,00|120||RUE|0070|DU COTEAU|1700|MIRIBEL|01|249||AH|19||||||||||||0|1|Maison||80|4|S||193
|||||||000001|13/01/2025|Vente|398300,00|8||IMP|0069|DES COQUELICOTS|1700|MIRIBEL|01|249||AH|20||||||||||||0|3|Dépendance||0|0|S||72
|||||||000001|13/01/2025|Vente|398300,00|9009||IMP|0069|DES COQUELICOTS|1700|MIRIBEL|01|249||AH|49||||||||||||0|3|Dépendance||0|0|S||34
|||||||000001|16/01/2025|Vente|102000,00|13||IMP|0213|DE LA SOUS STATION|1350|CULOZ-BEON|01|138||AK|100||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2025|Vente|102000,00|13||IMP|0213|DE LA SOUS STATION|1350|CULOZ-BEON|01|138||AK|100||12|48,97|||||||||1|2|Appartement||49|2|||
|||||||000001|02/01/2025|Vente|2000,00||||B007|BEZONNE|1350|ANGLEFORT|01|10||C|158||||||||||||0||||||P||578
|||||||000001|02/01/2025|Vente|2000,00||||B007|BEZONNE|1350|ANGLEFORT|01|10||C|161||||||||||||0||||||L|FRICH|31
|||||||000002|14/01/2025|Vente|8854,00||||B036|AUX BILLETS|1340|BRESSE VALLONS|01|130|154|ZM|223||||||||||||0||||||T||5931
|||||||000002|14/01/2025|Vente|8854,00||||B036|AUX BILLETS|1340|BRESSE VALLONS|01|130|154|ZM|226||||||||||||0||||||T||29483
|||||||000001|06/01/2025|Vente|400000,00|16||CHE|0374|DE LA JACINIERE|1500|AMBERIEU-EN-BUGEY|01|4||BC|629||||||||||||0|1|Maison||137|4|S||915
|||||||000001|06/01/2025|Vente|400000,00||||B165|EN MOLLARD JOLY|1500|AMBERIEU-EN-BUGEY|01|4||BC|634||||||||||||0||||||S||330
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|483||||||||||||0||||||P||610
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|484||||||||||||0||||||P||679
|||||||000001|08/01/2025|Vente|355000,00|122||CHE|0098|DU PLAN|1640|JUJURIEUX|01|199||E|1374||||||||||||0|1|Maison||103|3|S||67
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1375||||||||||||0||||||S||96
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1376||||||||||||0||||||S||195
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1377||||||||||||0||||||S||106
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1378||||||||||||0||||||S||300
|||||||000001|08/01/2025|Vente|355000,00||||B194|SUR LA VILLE|1640|JUJURIEUX|01|199||E|1379||||||||||||0||||||L||437
|||||||000001|08/01/2025|Vente|67000,00||||B066|LA COLATIERE|1320|CHATILLON-LA-PALUD|01|92||B|2268||||||||||||0||||||AB||455
|||||||000001|09/01/2025|Vente|297000,00||||B062|SAINTE JULIE|1150|SAINTE-JULIE|01|366||AA|177||||||||||||0||||||S||940
|||||||000001|09/01/2025|Vente|297000,00|80||RTE|0090|DU TROLLIET|1150|SAINTE-JULIE|01|366||AA|178||||||||||||0|3|Dépendance||0|0|S||332
|||||||000001|09/01/2025|Vente|297000,00|80||RTE|0090|DU TROLLIET|1150|SAINTE-JULIE|01|366||AA|178||||||||||||0|1|Maison||127|5|S||332
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||15|61,00|3||||||||2|2|Appartement||62|3|||
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||15|61,00|3||||||||2|3|Dépendance||0|0|||
|||||||000001|08/01/2025|Vente|139000,00|9001||RUE|0477|PASTEUR|1500|AMBERIEU-EN-BUGEY|01|4||BS|588||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2025|Vente|110000,00|384||RUE|0148|DES RIVES DE L AIN|1160|VARAMBON|01|430||C|542||||||||||||0|2|Appartement||33|2|S||100
|||||||000001|08/01/2025|Vente|110000,00|384||RUE|0148|DES RIVES DE L AIN|1160|VARAMBON|01|430||C|542||||||||||||0|3|Dépendance||0|0|S||100
|||||||000001|08/01/2025|Vente|110000,00|384||RUE|0148|DES RIVES DE L AIN|1160|VARAMBON|01|430||C|542||||||||||||0|2|Appartement||90|3|S||100
|||||||000001|08/01/2025|Vente|110000,00|384||RUE|0148|DES RIVES DE L AIN|1160|VARAMBON|01|430||C|542||||||||||||0|3|Dépendance||0|0|S||100
|||||||000001|09/01/2025|Vente|300,00||||B043|PLATET BERLIET|1230|CHALEY|01|76||B|546||||||||||||0||||||L||660
|||||||000001|14/01/2025|Vente|100000,00|41||AV|0315|DU GEN DE GAULLE|1500|AMBERIEU-EN-BUGEY|01|4||AW|1170||71|31,98|||||||||1|2|Appartement||31|1|||
|||||||000001|07/01/2025|Vente|115000,00|85|B|RUE|0040|ALEXANDRE BERARD|1500|AMBERIEU-EN-BUGEY|01|4||AO|578||12||3||||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|115000,00|85|B|RUE|0040|ALEXANDRE BERARD|1500|AMBERIEU-EN-BUGEY|01|4||AO|578||12||3||||||||2|2|Appartement||75|4|||
|||||||000001|07/01/2025|Vente|115000,00|85|B|RUE|0040|ALEXANDRE BERARD|1500|AMBERIEU-EN-BUGEY|01|4||AO|578||18||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2025|Vente|52000,00|26||RUE|2730|DE MONTHOLON|1000|BOURG-EN-BRESSE|01|53||AI|298||711||||||||||1|2|Appartement||20|1|||
|||||||000001|14/01/2025|Vente|1300,00||||B030|AU BOURG|1450|PONCIN|01|303||AB|180||||||||||||0||||||J||86
|||||||000001|17/01/2025|Vente|185000,00|380||RTE|0240|DE MONTGRIMOUX|1570|FEILLENS|01|159||AH|167||||||||||||0|1|Maison||92|4|S||436
|||||||000001|17/01/2025|Vente|185000,00|380||RTE|0240|DE MONTGRIMOUX|1570|FEILLENS|01|159||AH|167||||||||||||0|3|Dépendance||0|0|S||436
|||||||000001|17/01/2025|Vente|185000,00|380||RTE|0240|DE MONTGRIMOUX|1570|FEILLENS|01|159||AH|167||||||||||||0|3|Dépendance||0|0|S||436
|||||||000001|17/01/2025|Vente|185000,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|412||||||||||||0||||||S||104
|||||||000001|17/01/2025|Vente|185000,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|998||||||||||||0||||||S||113
|||||||000001|17/01/2025|Vente|185000,00||||B205|MONTGRIMOUX CENTRE|1570|FEILLENS|01|159||AH|1000||||||||||||0||||||S||5
|||||||000001|06/01/2025|Vente|140000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|333||||||||||||0||||||S||365
|||||||000001|06/01/2025|Vente|140000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|335||||||||||||0||||||S||98
|||||||000001|06/01/2025|Vente|140000,00||||B007|CESSY VILLAGE|1170|CESSY|01|71||AT|336||||||||||||0||||||S||70
|||||||000001|11/01/2025|Vente|1664,00||||B011|LE BOIS DAYET|1390|CIVRIEUX|01|105||ZT|61||||||||||||0||||||BS||6780
|||||||000001|11/01/2025|Vente|1664,00||||B009|EN BOURION|1390|RANCE|01|318||B|32||||||||||||0||||||BS||2502
|||||||000002|03/01/2025|Vente|10250,00||||B004|BEL AIR|1280|PREVESSIN-MOENS|01|313||AW|91||||||||||||0||||||S||41
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|3|Dépendance||0|0|AG||6000
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|3|Dépendance||0|0|S||674
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|1|Maison||248|7|AG||6000
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|3|Dépendance||0|0|AG||6000
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|1|Maison||248|7|S||674
|||||||000001|09/01/2025|Vente|1211150,00|5066|||B003|AU BICHERON|1480|FAREINS|01|157||AC|98||||||||||||0|3|Dépendance||0|0|S||674
|||||||000001|17/01/2025|Vente|144000,00|214||RUE|0035|DE CHAMP FAVRE|1140|PEYZIEUX-SUR-SAONE|01|295||A|634||||||||||||0|1|Maison||50|1|S||1122
|||||||000001|22/01/2025|Vente|365000,00|50||RUE|0116|DE LA GAINE|1630|PERON|01|288||F|1699||47||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|365000,00|50||RUE|0116|DE LA GAINE|1630|PERON|01|288||F|1699||19||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|365000,00|50||RUE|0116|DE LA GAINE|1630|PERON|01|288||F|1699||39||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|365000,00|50||RUE|0116|DE LA GAINE|1630|PERON|01|288||F|1699||12||19||||||||2|2|Appartement||101|2|||
|||||||000001|22/01/2025|Vente|278997,00|248||AV|0440|DE GENEVE|1220|DIVONNE-LES-BAINS|01|143||AO|166||113||86||||||||2|3|Dépendance||0|0|||
|||||||000001|22/01/2025|Vente|278997,00|248||AV|0440|DE GENEVE|1220|DIVONNE-LES-BAINS|01|143||AO|166||113||86||||||||2|2|Appartement||48|2|||
|||||||000001|14/01/2025|Vente en l'état futur d'achèvement|408000,00||||B152|LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AR|383||98|13,80|||||||||1||||||||
|||||||000001|14/01/2025|Vente en l'état futur d'achèvement|408000,00||||B152|LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AR|383||95|13,80|||||||||1||||||||
|||||||000001|14/01/2025|Vente en l'état futur d'achèvement|408000,00||||B152|LA SCIE|1220|DIVONNE-LES-BAINS|01|143||AR|383||34|61,24|||||||||1||||||||
|||||||000001|15/01/2025|Vente|82916,00||||B006|LES BIEUX|1240|MARLIEUX|01|235||A|1478||||||||||||0||||||S||1000
|||||||000001|15/01/2025|Vente|82916,00||||B006|LES BIEUX|1240|MARLIEUX|01|235||A|1478||||||||||||0||||||T||2583
|||||||000001|15/01/2025|Vente|82916,00||||B006|LES BIEUX|1240|MARLIEUX|01|235||A|1479||||||||||||0||||||P||9909
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||47|270,42|54||||||||2|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||66||||||||||1|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||47|270,42|54||||||||2|2|Appartement||263|8|||
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||48|270,42|55||||||||2|2|Appartement||263|8|||
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||48|270,42|55||||||||2|3|Dépendance||0|0|||
|||||||000001|20/01/2025|Vente|600000,00|121||CHE|0019|DES BERGERONNETTES|1280|PREVESSIN-MOENS|01|313|251|BH|97||67||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2025|Vente|60000,00|6054||CHE|0046|DES MALADIERES|1500|AMBRONAY|01|7||AB|658||||||||||||0|3|Dépendance||0|0|S||85
|||||||000001|17/01/2025|Vente|45000,00|746||RUE|0162|DE LA LIBERATION|1140|SAINT-DIDIER-SUR-CHALARONNE|01|348||AO|516||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2025|Vente|45000,00|746||RUE|0162|DE LA LIBERATION|1140|SAINT-DIDIER-SUR-CHALARONNE|01|348||AO|516||3|49,05|||||||||1|2|Appartement||48|2|||
|||||||000001|17/01/2025|Vente|45000,00|746|B|RUE|0162|DE LA LIBERATION|1140|SAINT-DIDIER-SUR-CHALARONNE|01|348||AO|516||15||||||||||1|3|Dépendance||0|0|||
|||||||000001|02/01/2025|Vente|110000,00|100||RUE|0494|DES VIARDS|1000|SAINT-DENIS-LES-BOURG|01|344||AH|473||201|46,50|||||||||1|2|Appartement||46|3|||
|||||||000001|07/01/2025|Vente|214000,00|62||IMP|0666|DU RUISSEAU|1170|GEX|01|173||E|1018||102|47,83|||||||||1|2|Appartement||47|2|||
|||||||000001|07/01/2025|Vente|214000,00|62||IMP|0666|DU RUISSEAU|1170|GEX|01|173||E|1018||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|21/01/2025|Vente|292100,00|186||CHE|0057|DES HERISSONS|1280|PREVESSIN-MOENS|01|313||AP|151||37|40,00|||||||||1|2|Appartement||40|2|||
|||||||000001|21/01/2025|Vente|292100,00|186||CHE|0057|DES HERISSONS|1280|PREVESSIN-MOENS|01|313||AP|151||69||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2025|Vente|425000,00|1251||RUE|0515|GUY DE MAUPASSANT|1220|DIVONNE-LES-BAINS|01|143||H|1645||12||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2025|Vente|425000,00|1251||RUE|0515|GUY DE MAUPASSANT|1220|DIVONNE-LES-BAINS|01|143||H|1645||2|69,84|||||||||1|2|Appartement||72|3|||
|||||||000001|09/01/2025|Vente|425000,00|1251||RUE|0515|GUY DE MAUPASSANT|1220|DIVONNE-LES-BAINS|01|143||H|1645||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2025|Vente|190000,00|4||LOT|A030|DE LA FULIE|1260|CHAMPAGNE-EN-VALROMEY|01|79||B|981||||||||||||0|1|Maison||68|3|S||1002
|||||||000001|06/01/2025|Vente|996,00||||B179|IZERNANS SUD|1510|CHAZEY-BONS|01|98|316|C|288||||||||||||0||||||BT||1992
|||||||000001|06/01/2025|Vente|3000,00||||B073|DERRIERE LA COTE|1300|BELLEY|01|34||C|529||||||||||||0||||||BT||6458
|||||||000001|08/01/2025|Vente|2800,00||||B019|COMBE BOLOZON|1100|MARTIGNAT|01|237||C|1104||||||||||||0||||||P||7863
|||||||000001|20/01/2025|Vente|113000,00|10||RUE|0180|DU CLOITRE|1130|NANTUA|01|269||AD|230||||||||||||0|1|Maison||128|2|S||327
|||||||000001|20/01/2025|Vente|113000,00|10||RUE|0180|DU CLOITRE|1130|NANTUA|01|269||AD|230||||||||||||0|3|Dépendance||0|0|S||327
|||||||000001|20/01/2025|Vente|113000,00|10||RUE|0180|DU CLOITRE|1130|NANTUA|01|269||AD|230||||||||||||0|3|Dépendance||0|0|S||327
|||||||000001|14/01/2025|Vente|1000,00||||B200|AU PLAT NORD|1500|AMBERIEU-EN-BUGEY|01|4||BK|201||||||||||||0||||||S||206
